id_sellout,id_parceiro,id_produto,data_fatura,nf,quantidade,valor_total
19587,50186723000103,24,2024-11-14,NF_476995,59,98032.04
19588,48526193000145,19,2024-11-14,NF_578818,32,102461.76
19589,43291087000106,1,2023-11-29,NF_302716,33,94745.97
19590,94021873000124,8,2023-09-21,NF_174284,46,183068.5
19591,47562019000195,8,2024-01-10,NF_662299,23,91534.25
19592,98632150000112,46,2024-10-04,NF_364433,100,194508.0
19593,08943652000171,,2023-02-20,NF_421560,81,20966.850000000002
19594,76193402000111,8,2024-12-04,NF_119265,98,390015.5
19595,86740932000196,29,2023-12-17,NF_746910,13,55538.73
19596,46798305000191,17,2024-04-03,NF_832449,67,112259.84
19597,69327841000104,9,2023-08-26,NF_715089,17,33563.95
19598,69327841000104,39,2023-08-26,NF_715089,17,33563.95
19599,52138796000147,6,2023-06-03,NF_298810,45,67166.09999999999
19600,10298654000105,29,2023-04-30,NF_939488,56,239243.76
19601,21068975000121,6,2024-11-06,NF_635812,25,37314.5
19602,24137089000109,47,2023-04-02,NF_369769,1,3180.02
19603,69705832000100,36,2024-07-09,NF_199912,77,331315.60000000003
19604,43908267000194,25,2024-02-22,NF_652486,52,82147.0
19605,93207481000191,43,2023-07-03,NF_348804,78,99143.45999999999
19606,70136845000194,10,2023-02-01,NF_843269,31,154651.87000000002
19607,38671409000102,18,2023-05-02,NF_579455,56,232854.15999999997
19608,85709432000129,43,2023-08-06,NF_905034,88,111854.15999999999
19609,08943652000171,14,2023-05-25,NF_335326,70,184737.7
19610,60481375000142,21,2023-11-11,NF_105580,69,285275.67000000004
19611,63418709000121,2,2024-06-21,NF_657841,4,11419.08
19612,02563479000108,10,2023-08-01,NF_673056,26,129708.02000000002
19613,69705832000100,7,2023-11-24,NF_157018,75,163617.0
19614,02817349000146,36,2024-08-12,NF_919602,71,305498.8
19615,05813476000165,15,2024-02-22,NF_625624,29,134653.66999999998
19616,96258074000100,28,2024-09-08,NF_954586,63,94396.68
19617,10298654000105,25,2023-09-24,NF_801464,11,17377.25
19618,20935647000112,34,2024-05-09,NF_646952,11,34131.020000000004
19619,67035914000169,,2024-12-29,NF_234992,49,12683.650000000001
19620,03461279000107,47,2024-06-22,NF_130555,10,31800.2
19621,84539107000100,34,2023-09-22,NF_850628,100,310282.0
19622,96258074000100,15,2024-08-04,NF_276461,10,46432.299999999996
19623,70136845000194,12,2023-04-03,NF_523929,10,21941.100000000002
19624,05167928000189,17,2024-03-28,NF_305505,14,23457.28
19625,68719420000166,37,2023-01-27,NF_998686,5,2044.35
19626,48526193000145,,2023-04-28,NF_339775,80,375105.6
19627,56893720000188,41,2024-07-20,NF_459250,62,276234.18
19628,76540893000120,,2023-02-03,NF_857060,100,25885.000000000004
19629,03621547000100,24,2023-09-01,NF_738349,61,101355.16
19630,81924605000170,37,2023-03-02,NF_697640,66,26985.420000000002
19631,37195026000142,40,2024-11-03,NF_256589,100,36860.0
19632,58091462000141,31,2024-08-31,NF_116890,74,123301.02
19633,38671409000102,15,2024-05-28,NF_262935,12,55718.759999999995
19634,20935647000112,24,2024-12-11,NF_346037,4,6646.24
19635,53091426000164,35,2023-02-27,NF_293101,83,389311.5
19636,68095734000135,45,2023-09-15,NF_177031,43,188674.53999999998
19637,85709432000129,9,2024-07-12,NF_375560,34,114787.06
19638,85709432000129,39,2024-07-12,NF_375560,34,114787.06
19639,91782063000100,15,2023-09-01,NF_604813,94,436463.61999999994
19640,89231756000155,40,2024-03-05,NF_648899,18,6634.8
19641,70512493000124,,2024-02-03,NF_580641,81,20966.850000000002
19642,14589763000124,5,2023-02-02,NF_893390,73,342061.21
19643,59086214000175,18,2024-09-04,NF_201637,37,153850.06999999998
19644,14385697000170,36,2023-09-10,NF_558652,27,116175.6
19645,06243195000187,35,2023-03-25,NF_181082,42,197001.0
19646,89231756000155,8,2023-02-15,NF_610436,95,378076.25
19647,74126908000182,25,2024-04-23,NF_314778,89,140597.75
19648,93748502000186,27,2023-06-28,NF_839737,38,6585.0199999999995
19649,24137089000109,5,2023-06-04,NF_733640,4,18743.08
19650,60174593000134,42,2023-08-16,NF_227916,60,203936.4
19651,31287095000108,1,2023-11-07,NF_480484,86,246913.74000000002
19652,81924605000170,19,2024-08-31,NF_438705,66,211327.37999999998
19653,60174593000134,34,2023-10-18,NF_768616,22,68262.04000000001
19654,18924536000169,23,2024-07-22,NF_849504,27,129579.48
19655,42153870000140,,2023-07-19,NF_785923,62,16048.7
19656,36482157000148,27,2023-07-01,NF_457207,76,13170.039999999999
19657,79562304000100,28,2023-11-27,NF_185751,1,1498.36
19658,82617945000111,46,2023-06-14,NF_560763,36,70022.88
19659,06352789000126,42,2024-08-23,NF_939769,2,6797.88
19660,51086479000161,3,2023-07-11,NF_613837,28,99425.2
19661,94738615000163,2,2023-01-13,NF_651050,35,99916.95
19662,26819035000140,21,2023-09-10,NF_112706,16,66150.88
19663,51428963000121,29,2024-01-17,NF_830271,36,153799.56
19664,79485312000192,46,2024-07-11,NF_842846,6,11670.48
19665,56893720000188,41,2024-08-29,NF_422123,69,307421.91000000003
19666,73549286000132,12,2023-10-21,NF_874914,47,103123.17000000001
19667,15863492000116,29,2024-07-04,NF_906960,45,192249.45
19668,82195430000170,17,2023-08-31,NF_585930,44,73722.88
19669,14320856000159,49,2023-06-07,NF_922223,88,307276.64
19670,41693725000190,37,2024-01-04,NF_785352,53,21670.11
19671,84539107000100,9,2024-07-05,NF_529928,88,297095.92000000004
19672,84539107000100,39,2024-07-05,NF_529928,88,297095.92000000004
19673,12064379000182,40,2024-11-14,NF_678308,55,20273.0
19674,46932781000153,21,2023-02-18,NF_511462,38,157108.34000000003
19675,56789413000151,47,2023-01-10,NF_496422,74,235321.48
19676,21985406000140,43,2024-03-31,NF_182004,60,76264.2
19677,12064379000182,,2024-10-05,NF_526964,38,178175.15999999997
19678,39582407000100,23,2024-03-02,NF_668710,43,206367.31999999998
19679,46298301000144,10,2024-12-06,NF_282567,85,424045.45
19680,46298301000144,43,2023-08-14,NF_648205,83,105498.81
19681,19064732000173,42,2023-04-10,NF_154788,6,20393.64
19682,04732156000118,26,2023-11-19,NF_644803,42,147624.96
19683,05163789000115,31,2024-08-28,NF_850776,54,89976.42
19684,31287095000108,,2023-07-31,NF_452901,89,23037.65
19685,37195026000142,7,2023-07-08,NF_990136,29,63265.24
19686,73582690000108,48,2023-12-24,NF_693209,17,81559.71
19687,67042319000150,27,2024-12-29,NF_799682,87,15076.23
19688,84931625000167,38,2023-12-22,NF_879409,96,267561.6
19689,92670451000154,24,2023-02-02,NF_711736,99,164494.44
19690,86159704000127,18,2024-05-18,NF_730388,44,182956.84
19691,06243195000187,19,2024-05-24,NF_775431,52,166500.36
19692,10298654000105,26,2023-05-01,NF_241721,50,175744.0
19693,54203876000164,10,2023-03-23,NF_139181,29,144674.33000000002
19694,82593406000190,16,2024-09-09,NF_895192,11,4371.07
19695,50692487000199,51,2024-01-02,NF_399945,52,29752.32
19696,50692487000199,53,2024-01-02,NF_399945,52,29752.32
19697,84036529000155,14,2023-01-16,NF_563365,90,237519.90000000002
19698,73582690000108,27,2024-10-12,NF_498685,22,3812.3799999999997
19699,29645783000142,47,2024-08-09,NF_243055,96,305281.92
19700,04732156000118,51,2023-08-05,NF_525299,10,5721.599999999999
19701,04732156000118,53,2023-08-05,NF_525299,10,5721.599999999999
19702,31287095000108,3,2023-12-16,NF_444938,14,49712.6
19703,56483297000148,14,2023-02-24,NF_912486,14,36947.54
19704,41985720000130,6,2023-04-04,NF_521859,20,29851.6
19705,60841275000180,23,2024-10-05,NF_367722,67,321549.07999999996
19706,83691075000193,35,2023-05-30,NF_308939,83,389311.5
19707,10298654000105,30,2023-09-29,NF_616946,4,10674.36
19708,95321487000110,9,2024-07-07,NF_933528,100,197435.0
19709,95321487000110,39,2024-07-07,NF_933528,100,197435.0
19710,52346709000147,5,2024-07-04,NF_390363,37,173373.49000000002
19711,97306152000159,17,2024-11-16,NF_994103,29,48590.08
19712,08123675000130,32,2024-05-05,NF_328046,26,105753.18
19713,84539107000100,30,2023-05-19,NF_242012,87,232167.33000000002
19714,98603142000148,27,2024-03-11,NF_327448,43,7451.469999999999
19715,81924605000170,40,2024-12-05,NF_514986,24,8846.400000000001
19716,86159704000127,37,2024-06-19,NF_899499,5,2044.35
19717,12738605000163,8,2024-10-17,NF_730029,65,258683.75
19718,82593406000190,42,2024-09-24,NF_766898,70,237925.80000000002
19719,78543692000101,43,2023-06-30,NF_943616,71,90245.97
19720,84539107000100,45,2024-11-08,NF_191734,71,311532.38
19721,51086479000161,14,2023-06-21,NF_882626,44,116120.84000000001
19722,84539107000100,44,2024-12-22,NF_122680,68,280404.12
19723,23654987000163,3,2024-12-15,NF_722137,91,323131.9
19724,79562304000100,10,2024-05-09,NF_366334,49,244449.73
19725,52169830000140,38,2024-10-05,NF_393750,30,83613.0
19726,52346709000147,12,2024-03-22,NF_560350,64,140423.04
19727,27593016000101,49,2024-08-08,NF_634225,95,331719.10000000003
19728,17592830000158,,2024-01-08,NF_859901,98,459504.36
19729,61948725000109,21,2023-03-20,NF_370747,84,347292.12
19730,36128450000101,14,2023-12-22,NF_865409,58,153068.38
19731,91376805000190,46,2024-05-20,NF_893358,52,101144.16
19732,82916470000164,40,2024-10-21,NF_503787,100,36860.0
19733,52346709000147,47,2024-10-26,NF_475682,81,257581.62
19734,67103492000111,12,2024-03-01,NF_276381,37,81182.07
19735,93048157000178,1,2023-10-25,NF_652579,22,63163.98
19736,82916470000164,7,2023-10-30,NF_151975,30,65446.799999999996
19737,28597364000110,20,2024-02-23,NF_964622,95,82174.05
19738,07123946000194,45,2023-04-02,NF_783543,28,122857.84
19739,79485312000192,47,2023-12-26,NF_975581,45,143100.9
19740,58091462000141,5,2023-10-29,NF_536313,1,4685.77
19741,23518467000123,51,2024-04-22,NF_319531,29,16592.64
19742,23518467000123,53,2024-04-22,NF_319531,29,16592.64
19743,24190358000192,32,2023-12-19,NF_356491,31,126090.33
19744,38241795000100,45,2023-10-26,NF_868938,70,307144.6
19745,51243687000127,28,2023-02-05,NF_505927,84,125862.23999999999
19746,38671409000102,19,2023-10-10,NF_135009,53,169702.28999999998
19747,60481375000142,26,2024-04-21,NF_563634,7,24604.16
19748,40568219000106,46,2023-03-22,NF_958461,97,188672.75999999998
19749,18296475000132,15,2024-01-26,NF_194610,29,134653.66999999998
19750,18420763000157,2,2024-08-04,NF_693890,91,259784.07
19751,23654987000163,,2023-07-10,NF_635210,87,407927.33999999997
19752,69705832000100,18,2024-06-26,NF_667320,98,407494.77999999997
19753,65140839000170,29,2024-08-31,NF_863288,76,324687.96
19754,81974502000115,49,2024-03-20,NF_759351,72,251408.16
19755,04567238000154,33,2023-07-12,NF_418974,24,78664.56
19756,74126908000182,3,2023-01-31,NF_914718,6,21305.4
19757,19740658000168,36,2024-08-23,NF_314085,46,197928.80000000002
19758,41693725000190,7,2024-07-05,NF_567997,89,194158.84
19759,12064379000182,41,2023-03-02,NF_719285,34,151483.26
19760,93486750000104,5,2023-02-21,NF_392641,55,257717.35000000003
19761,35401862000100,41,2024-06-23,NF_182187,4,17821.56
19762,93062785000108,29,2023-10-04,NF_948233,11,46994.31
19763,85709432000129,32,2024-07-21,NF_251475,15,61011.45
19764,54970613000180,15,2023-10-17,NF_210203,34,157869.81999999998
19765,75924680000139,21,2024-12-01,NF_658586,11,45478.73
19766,87653941000102,38,2024-10-10,NF_677649,27,75251.7
19767,17592830000158,12,2024-04-10,NF_877161,57,125064.27
19768,74912068000183,38,2023-03-14,NF_496940,39,108696.9
19769,50987326000122,45,2024-08-31,NF_149989,37,162347.86
19770,83057142000112,28,2023-10-28,NF_764096,99,148337.63999999998
19771,80291754000187,5,2024-04-23,NF_262610,93,435776.61000000004
19772,24917653000106,37,2024-08-27,NF_360716,71,29029.77
19773,18924536000169,9,2024-03-08,NF_341223,54,106614.9
19774,18924536000169,39,2024-03-08,NF_341223,54,106614.9
19775,36482157000148,25,2023-06-03,NF_598048,44,69509.0
19776,75924680000139,13,2023-07-19,NF_969623,11,11206.8
19777,27593016000101,46,2024-07-18,NF_209783,73,141990.84
19778,94021873000124,15,2024-05-27,NF_744197,56,260020.87999999998
19779,46281375000178,7,2023-03-06,NF_499897,11,23997.16
19780,83279064000109,7,2024-01-22,NF_590619,67,146164.52
19781,18356470000158,51,2024-04-09,NF_516610,97,55499.52
19782,18356470000158,53,2024-04-09,NF_516610,97,55499.52
19783,82403195000185,18,2023-06-21,NF_978979,61,253644.71
19784,24190358000192,14,2024-11-28,NF_269808,8,21112.88
19785,60413782000112,7,2023-10-26,NF_153835,54,117804.23999999999
19786,18356470000158,24,2023-08-19,NF_556297,48,79754.88
19787,08943652000171,23,2024-05-21,NF_494193,81,388738.44
19788,67493582000166,6,2024-01-31,NF_814723,5,7462.9
19789,59086214000175,31,2023-01-29,NF_593392,50,83311.5
19790,23518467000123,3,2024-02-15,NF_329192,9,31958.100000000002
19791,73582690000108,27,2024-04-19,NF_178193,22,3812.3799999999997
19792,12653749000117,17,2024-07-15,NF_306755,61,102206.72
19793,86740932000196,8,2024-10-03,NF_531803,26,103473.5
19794,83691075000193,38,2023-07-27,NF_658438,90,250839.0
19795,13865704000179,9,2024-07-22,NF_911158,86,169794.1
19796,13865704000179,39,2024-07-22,NF_911158,86,169794.1
19797,82974306000103,48,2023-08-28,NF_822557,70,335834.10000000003
19798,48526193000145,3,2023-02-10,NF_866827,24,85221.6
19799,02563479000108,43,2023-11-03,NF_294056,100,127107.0
19800,83279064000109,1,2023-10-07,NF_423100,4,11484.36
19801,98203146000139,16,2024-07-07,NF_220759,7,2781.59
19802,97163520000157,41,2024-07-18,NF_503287,78,347520.42000000004
19803,31287095000108,18,2024-09-21,NF_664325,91,378388.00999999995
19804,38475210000109,18,2024-05-10,NF_180816,54,224537.93999999997
19805,08123675000130,40,2023-08-25,NF_273218,92,33911.200000000004
19806,98203146000139,14,2024-12-28,NF_851057,80,211128.80000000002
19807,12064379000182,27,2024-11-13,NF_592674,42,7278.179999999999
19808,48526193000145,10,2023-10-10,NF_801417,98,488899.46
19809,32489106000197,5,2024-10-12,NF_324791,53,248345.81000000003
19810,87653941000102,5,2023-05-03,NF_928782,56,262403.12
19811,47562019000195,37,2024-08-04,NF_772900,33,13492.710000000001
19812,54970613000180,13,2023-09-24,NF_386974,62,63165.6
19813,54318792000176,44,2024-03-26,NF_282515,74,305145.66000000003
19814,69457012000146,2,2023-06-14,NF_111307,75,214107.75
19815,98603142000148,,2024-12-31,NF_774275,1,4688.82
19816,87903421000100,2,2024-10-22,NF_968496,38,108481.26
19817,68095734000135,40,2023-10-21,NF_103761,61,22484.600000000002
19818,75048632000124,,2024-01-05,NF_927538,37,9577.45
19819,27593016000101,50,2023-01-24,NF_285224,82,154073.08000000002
19820,36128450000101,37,2024-06-06,NF_225089,24,9812.880000000001
19821,82756439000103,32,2024-01-29,NF_538365,38,154562.34
19822,09417362000157,18,2024-10-31,NF_811273,18,74845.98
19823,82593406000190,,2025-01-07,NF_760136,28,131286.96
19824,50186723000103,47,2023-10-31,NF_531971,79,251221.58
19825,58091462000141,7,2024-11-09,NF_116358,38,82899.28
19826,53879426000123,6,2023-10-21,NF_742364,8,11940.64
19827,10423769000176,29,2023-01-13,NF_338212,25,106805.25
19828,97306152000159,47,2024-03-30,NF_548227,19,60420.38
19829,69273150000175,44,2023-07-29,NF_106149,29,119584.11
19830,06243195000187,6,2023-11-08,NF_978514,37,55225.46
19831,92670451000154,51,2023-05-27,NF_802573,1,572.16
19832,92670451000154,53,2023-05-27,NF_802573,1,572.16
19833,05931862000151,40,2024-11-13,NF_728675,24,8846.400000000001
19834,12064379000182,46,2023-01-17,NF_519968,99,192562.91999999998
19835,93062785000108,49,2024-01-07,NF_149926,82,286325.96
19836,06243195000187,21,2024-02-29,NF_625699,28,115764.04000000001
19837,08341926000152,30,2024-11-22,NF_451621,59,157446.81
19838,04732156000118,18,2024-05-25,NF_765603,32,133059.52
19839,47562019000195,17,2023-09-13,NF_901753,93,155823.36
19840,27910485000107,33,2023-12-04,NF_415976,24,78664.56
19841,54203876000164,19,2023-05-02,NF_164912,90,288173.7
19842,10423769000176,14,2024-05-28,NF_468794,25,65977.75
19843,89231756000155,28,2024-07-21,NF_418942,64,95895.04
19844,10298654000105,50,2023-05-29,NF_909518,4,7515.76
19845,69235417000130,23,2023-12-23,NF_143408,40,191969.59999999998
19846,13280549000129,50,2023-04-03,NF_580848,67,125888.98000000001
19847,27613948000179,2,2024-04-03,NF_244196,9,25692.93
19848,52894317000112,26,2024-06-04,NF_832701,16,56238.08
19849,93748502000186,13,2024-10-04,NF_839067,33,33620.4
19850,54318792000176,37,2023-05-12,NF_681807,93,38024.91
19851,05931862000151,38,2023-11-22,NF_398535,74,206245.4
19852,10298654000105,21,2023-01-28,NF_127680,52,214990.36000000002
19853,89231756000155,9,2024-08-20,NF_552692,49,96743.15
19854,89231756000155,39,2024-08-20,NF_552692,49,96743.15
19855,54970613000180,18,2023-04-17,NF_810878,10,41581.1
19856,91376805000190,23,2025-01-01,NF_316473,5,23996.199999999997
19857,85709432000129,48,2024-10-13,NF_548175,93,446179.59
19858,52346709000147,16,2024-05-12,NF_300206,98,38942.26
19859,01538479000187,38,2024-06-01,NF_622592,68,189522.8
19860,95831024000107,18,2023-11-01,NF_581434,56,232854.15999999997
19861,86740932000196,1,2024-09-10,NF_558337,38,109101.42000000001
19862,70381694000130,49,2024-08-04,NF_193544,35,122212.3
19863,93207481000191,19,2024-10-05,NF_395174,43,137682.99
19864,19078524000123,3,2023-02-27,NF_930609,83,294724.7
19865,85709432000129,33,2023-04-12,NF_540700,72,235993.68
19866,10648975000184,30,2024-03-18,NF_680025,27,72051.93000000001
19867,01357894000134,48,2023-12-12,NF_116038,6,28785.78
19868,45621703000175,45,2024-02-10,NF_780701,87,381736.86
19869,70136845000194,21,2024-11-06,NF_379992,83,343157.69
19870,52894317000112,23,2024-11-09,NF_666880,96,460727.04
19871,10563289000100,33,2023-01-23,NF_120585,84,275325.96
19872,52346709000147,,2024-08-04,NF_658286,47,12165.95
19873,58726493000121,37,2023-04-09,NF_443909,21,8586.27
19874,41693725000190,19,2023-01-28,NF_266884,89,284971.76999999996
19875,10298654000105,9,2024-04-22,NF_960769,33,111410.97
19876,10298654000105,39,2024-04-22,NF_960769,33,111410.97
19877,50698472000138,32,2024-11-26,NF_876825,72,292854.95999999996
19878,14589763000124,40,2025-01-06,NF_293640,19,7003.400000000001
19879,89231756000155,1,2024-09-11,NF_168685,45,129199.05
19880,71396240000103,33,2023-06-28,NF_778995,63,206494.47
19881,73891425000101,38,2023-12-12,NF_704469,50,139355.0
19882,23641759000159,35,2024-10-20,NF_829007,46,215763.0
19883,82756439000103,32,2023-01-10,NF_374171,84,341664.12
19884,06243195000187,19,2024-04-08,NF_323123,49,156894.56999999998
19885,56483297000148,21,2024-05-26,NF_923622,94,388636.42000000004
19886,29803475000106,38,2023-03-01,NF_138969,24,66890.4
19887,84976513000122,24,2024-04-09,NF_947228,8,13292.48
19888,89231756000155,30,2023-08-12,NF_652742,74,197475.66
19889,18356470000158,47,2024-10-24,NF_350557,48,152640.96
19890,93018674000102,34,2024-03-27,NF_136508,17,52747.94
19891,23641759000159,24,2023-01-10,NF_848438,20,33231.2
19892,51086479000161,11,2024-10-01,NF_513675,31,145353.41999999998
19893,75832104000161,18,2024-03-14,NF_149523,86,357597.45999999996
19894,75832104000161,19,2023-03-01,NF_648582,16,51230.88
19895,72193856000131,36,2024-05-29,NF_321405,1,4302.8
19896,23641759000159,40,2024-01-06,NF_161103,71,26170.600000000002
19897,02563479000108,21,2023-02-15,NF_664905,78,322485.54000000004
19898,78543692000101,47,2023-02-15,NF_220093,82,260761.63999999998
19899,54823017000178,15,2024-11-15,NF_242991,26,120723.97999999998
19900,26819035000140,11,2023-06-09,NF_465912,28,131286.96
19901,24917653000106,43,2023-04-23,NF_301693,67,85161.69
19902,06243195000187,40,2024-01-31,NF_577211,38,14006.800000000001
19903,05813476000165,10,2024-06-27,NF_440795,76,379146.52
